airport_code,airport_name,state_name,avg_fare,inflation_adjusted_avg_fare,year,source_airport,routes,msa,per_capita_personal_income
MEM,Memphis International,TN,391.887246168785,488.567563487046,2018,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",50704.0
MEM,Memphis International,TN,498.610022587593,679.864961133979,2012,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",44841.0
MEM,Memphis International,TN,452.441807961141,598.301580309513,2014,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",44584.0
MEM,Memphis International,TN,302.554111580259,365.967130301061,2020,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",54401.0
MEM,Memphis International,TN,409.270311298223,540.571041628983,2015,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",46144.0
MEM,Memphis International,TN,391.946401335032,500.57678357539,2017,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",47420.0
MEM,Memphis International,TN,387.505833795587,505.447516378517,2016,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",46206.0
MEM,Memphis International,TN,386.023743881168,472.691348993903,2019,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",51183.0
MEM,Memphis International,TN,467.164731682147,627.792553670591,2013,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",44229.0
MEM,Memphis International,TN,385.493912318874,562.519202817683,2009,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",43641.0
MEM,Memphis International,TN,471.714111498258,656.50164476706,2011,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",43988.0
MEM,Memphis International,TN,318.750795923365,368.25826192254,2021,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",57628.0
MEM,Memphis International,TN,393.48479304091,420.914764642481,2022,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",53086.0
MEM,Memphis International,TN,414.022605713061,602.00072388434,2008,MEM,58,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",44441.0
MIA,Miami International,FL,408.789259308035,540.576170358154,2014,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",46643.0
MIA,Miami International,FL,318.982129305049,465.464089978517,2009,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",42703.0
MIA,Miami International,FL,355.101133784443,494.207132467767,2011,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",45145.0
MIA,Miami International,FL,367.517348606241,501.11741964102,2012,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",45361.0
MIA,Miami International,FL,380.839223456821,511.785270628167,2013,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",44094.0
MIA,Miami International,FL,335.34063976849,410.629195476229,2019,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",55652.0
MIA,Miami International,FL,334.268832349442,479.900133589784,2010,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",45321.0
MIA,Miami International,FL,359.772075922677,475.19294818536,2015,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",48768.0
MIA,Miami International,FL,265.817863111981,321.531246221541,2020,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",56903.0
MIA,Miami International,FL,305.396738821828,390.039343933581,2017,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",51196.0
MIA,Miami International,FL,303.241898662323,395.536921443175,2016,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",48343.0
MIA,Miami International,FL,319.518931596091,398.345665555678,2018,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",53154.0
MIA,Miami International,FL,322.885316703667,345.393772492516,2022,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",60217.0
MIA,Miami International,FL,249.760857800947,288.55300305563,2021,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",62313.0
MIA,Miami International,FL,347.466786070554,505.226656356074,2008,MIA,368,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",46359.0
MAF,Midland International Air and Space Port,TX,481.35635359116,600.109095517115,2018,MAF,8,"Midland, TX (Metropolitan Statistical Area)",128536.0
MAF,Midland International Air and Space Port,TX,429.599310004929,560.352607218964,2016,MAF,8,"Midland, TX (Metropolitan Statistical Area)",74909.0
MAF,Midland International Air and Space Port,TX,386.317747523886,526.752147986663,2012,MAF,8,"Midland, TX (Metropolitan Statistical Area)",115626.0
MAF,Midland International Air and Space Port,TX,355.916597285068,411.196549724368,2021,MAF,8,"Midland, TX (Metropolitan Statistical Area)",116358.0
MAF,Midland International Air and Space Port,TX,437.620404967795,578.016317384821,2015,MAF,8,"Midland, TX (Metropolitan Statistical Area)",88920.0
MAF,Midland International Air and Space Port,TX,459.705104111855,587.115232148284,2017,MAF,8,"Midland, TX (Metropolitan Statistical Area)",108803.0
MAF,Midland International Air and Space Port,TX,301.29908521091,439.660694517899,2009,MAF,8,"Midland, TX (Metropolitan Statistical Area)",73629.0
MAF,Midland International Air and Space Port,TX,441.99954183984,584.492899916911,2014,MAF,8,"Midland, TX (Metropolitan Statistical Area)",120891.0
MAF,Midland International Air and Space Port,TX,425.973588522141,455.668366167504,2022,MAF,8,"Midland, TX (Metropolitan Statistical Area)",129324.0
MAF,Midland International Air and Space Port,TX,316.151047320388,453.888951528081,2010,MAF,8,"Midland, TX (Metropolitan Statistical Area)",83433.0
MAF,Midland International Air and Space Port,TX,481.656213506508,589.79461476798,2019,MAF,8,"Midland, TX (Metropolitan Statistical Area)",129808.0
MAF,Midland International Air and Space Port,TX,303.822700074794,441.766905607761,2008,MAF,8,"Midland, TX (Metropolitan Statistical Area)",102063.0
MAF,Midland International Air and Space Port,TX,419.79351105747,564.133425423957,2013,MAF,8,"Midland, TX (Metropolitan Statistical Area)",117738.0
MAF,Midland International Air and Space Port,TX,347.107902395344,483.082662315114,2011,MAF,8,"Midland, TX (Metropolitan Statistical Area)",107068.0
MAF,Midland International Air and Space Port,TX,352.232989099254,426.058319104429,2020,MAF,8,"Midland, TX (Metropolitan Statistical Area)",106197.0
MSP,Minneapolis-St Paul International,MN,367.08929491677,449.505857517522,2019,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",60121.0
MSP,Minneapolis-St Paul International,MN,341.87718710181,498.872943526498,2009,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",48159.0
MSP,Minneapolis-St Paul International,MN,384.940337865871,552.647754406278,2010,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",50039.0
MSP,Minneapolis-St Paul International,MN,314.417476772691,380.316965748715,2020,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",62129.0
MSP,Minneapolis-St Paul International,MN,437.253574749666,596.204189920094,2012,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",53694.0
MSP,Minneapolis-St Paul International,MN,429.147568581087,566.825254010138,2015,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",56228.0
MSP,Minneapolis-St Paul International,MN,372.205733134095,464.030534116727,2018,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",58038.0
MSP,Minneapolis-St Paul International,MN,424.750819136523,617.599853395123,2008,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",51978.0
MSP,Minneapolis-St Paul International,MN,438.550039937154,589.339114905209,2013,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",52535.0
MSP,Minneapolis-St Paul International,MN,305.724241400977,353.208460044062,2021,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",64594.0
MSP,Minneapolis-St Paul International,MN,408.507097862293,436.984279932802,2022,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",63072.0
MSP,Minneapolis-St Paul International,MN,386.386406896119,503.98737953216,2016,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",56982.0
MSP,Minneapolis-St Paul International,MN,412.680869085298,574.342939323744,2011,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",51572.0
MSP,Minneapolis-St Paul International,MN,435.0460834529,575.297761297271,2014,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",53602.0
MSP,Minneapolis-St Paul International,MN,371.266972191354,474.165922060504,2017,MSP,218,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",58039.0
MOB,Mobile Regional,AL,539.976226415094,725.639225550931,2013,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",38302.0
MOB,Mobile Regional,AL,387.906065088757,469.208197916858,2020,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",46598.0
MOB,Mobile Regional,AL,512.790582018805,713.669259219621,2011,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",39554.0
MOB,Mobile Regional,AL,543.474917179366,741.039162285456,2012,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",38024.0
MOB,Mobile Regional,AL,560.933254344392,740.889982035204,2015,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",40387.0
MOB,Mobile Regional,AL,554.003470683799,592.623259140142,2022,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",46929.0
MOB,Mobile Regional,AL,556.801023525817,711.121889367189,2017,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",40059.0
MOB,Mobile Regional,AL,414.645479765013,479.047035004152,2021,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",49588.0
MOB,Mobile Regional,AL,491.281242062484,601.580593750738,2019,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",43166.0
MOB,Mobile Regional,AL,534.782884869872,777.589627644003,2008,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",39180.0
MOB,Mobile Regional,AL,560.140750362956,740.720884411939,2014,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",38017.0
MOB,Mobile Regional,AL,476.128574768176,694.774827198226,2009,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",38531.0
MOB,Mobile Regional,AL,525.438688282977,685.36175933267,2016,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",39885.0
MOB,Mobile Regional,AL,556.955516790231,694.358906724091,2018,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",42483.0
MOB,Mobile Regional,AL,504.16993006993,723.822245382356,2010,MOB,9,"Mobile, AL (Metropolitan Statistical Area)",39167.0
MGM,Montgomery Regional,AL,477.757755569436,664.912803510038,2011,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",42927.0
MGM,Montgomery Regional,AL,567.46100497252,724.736350955274,2017,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",44071.0
MGM,Montgomery Regional,AL,558.827623774362,696.692870783308,2018,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",46269.0
MGM,Montgomery Regional,AL,447.445274905293,642.384291984159,2010,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",41887.0
MGM,Montgomery Regional,AL,532.126286980321,715.090198217102,2013,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",41785.0
MGM,Montgomery Regional,AL,473.662822762597,691.176760385236,2009,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",42614.0
MGM,Montgomery Regional,AL,509.739269042468,664.884048362553,2016,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",43648.0
MGM,Montgomery Regional,AL,526.496005723143,696.229629331377,2014,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",42526.0
MGM,Montgomery Regional,AL,453.57244835966,524.020029518727,2021,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",50889.0
MGM,Montgomery Regional,AL,492.700828046027,671.807653548211,2012,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",41351.0
MGM,Montgomery Regional,AL,550.476955655207,588.850909434334,2022,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",47349.0
MGM,Montgomery Regional,AL,416.304248515304,503.558422543104,2020,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",49845.0
MGM,Montgomery Regional,AL,511.63849459565,743.93702146578,2008,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",42676.0
MGM,Montgomery Regional,AL,535.376586888658,655.575946007234,2019,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",46636.0
MGM,Montgomery Regional,AL,524.109455000569,692.252494735222,2015,MGM,7,"Montgomery, AL (Metropolitan Statistical Area)",44217.0
MYR,Myrtle Beach International,SC,251.77089307358,328.400146531914,2016,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",40987.0
MYR,Myrtle Beach International,SC,261.596341425411,345.52080340766,2015,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",40381.0
MYR,Myrtle Beach International,SC,266.106607142857,339.859707954985,2017,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",42302.0
MYR,Myrtle Beach International,SC,266.742546402717,352.735941374888,2014,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",38183.0
MYR,Myrtle Beach International,SC,268.63057373893,360.995303036493,2013,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",37338.0
MYR,Myrtle Beach International,SC,285.272684930347,388.975139019964,2012,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",36419.0
MYR,Myrtle Beach International,SC,254.550844300969,307.902746777995,2020,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",48418.0
MYR,Myrtle Beach International,SC,268.405857375523,334.622769803363,2018,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",43668.0
MYR,Myrtle Beach International,SC,268.076510781065,373.091807010385,2011,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",35947.0
MYR,Myrtle Beach International,SC,267.490493537602,390.326628716293,2009,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",36670.0
MYR,Myrtle Beach International,SC,301.809685926636,438.839925395428,2008,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",36969.0
MYR,Myrtle Beach International,SC,222.593596003179,257.166199512571,2021,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",48975.0
MYR,Myrtle Beach International,SC,263.349195464231,322.474688237743,2019,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",45541.0
MYR,Myrtle Beach International,SC,261.04255860151,279.239932670033,2022,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",46006.0
MYR,Myrtle Beach International,SC,253.143144581776,363.430320584405,2010,MYR,34,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",35943.0
BNA,Nashville International,TN,368.311476035352,502.200228628545,2012,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",50143.0
BNA,Nashville International,TN,371.432971759865,499.144815617711,2013,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",49373.0
BNA,Nashville International,TN,356.94851755551,465.589743272352,2016,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",53818.0
BNA,Nashville International,TN,357.813207275421,456.983362543034,2017,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",55219.0
BNA,Nashville International,TN,271.041983771313,327.850302459306,2020,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",63773.0
BNA,Nashville International,TN,336.256532695511,411.750718880087,2019,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",61351.0
BNA,Nashville International,TN,280.654955981642,324.245484596672,2021,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",68106.0
BNA,Nashville International,TN,293.975109626017,428.973426118023,2009,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47576.0
BNA,Nashville International,TN,313.703953698784,456.134531318152,2008,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47562.0
BNA,Nashville International,TN,385.086387335571,508.628512189947,2015,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",53705.0
BNA,Nashville International,TN,385.220552680122,509.409301662097,2014,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",51069.0
BNA,Nashville International,TN,346.469741497301,370.622276330043,2022,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",66221.0
BNA,Nashville International,TN,329.246188393807,472.689268345957,2010,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",48154.0
BNA,Nashville International,TN,356.281363465784,495.849700939044,2011,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",49139.0
BNA,Nashville International,TN,350.043295420767,436.400524974071,2018,BNA,82,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",59954.0
HVN,Tweed New Haven,CT,389.736,542.409732480262,2011,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",44616.0
HVN,Tweed New Haven,CT,430.351720371382,569.090013028217,2014,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",45681.0
HVN,Tweed New Haven,CT,377.439726027397,462.180101840319,2019,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",53011.0
HVN,Tweed New Haven,CT,410.6440962507,597.088274385384,2008,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",44344.0
HVN,Tweed New Haven,CT,403.779650436954,515.689691244679,2017,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",47545.0
HVN,Tweed New Haven,CT,315.505649717514,381.63321138758,2020,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",55956.0
HVN,Tweed New Haven,CT,368.139991277802,458.961755757861,2018,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",51196.0
HVN,Tweed New Haven,CT,412.348015488867,562.244950611204,2012,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",45051.0
HVN,Tweed New Haven,CT,195.558500914077,225.93209043503,2021,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",57769.0
HVN,Tweed New Haven,CT,184.650634859561,197.522699447539,2022,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",53151.0
HVN,Tweed New Haven,CT,377.24184360435,541.595247959366,2010,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",45097.0
HVN,Tweed New Haven,CT,418.50970604548,552.774588049692,2015,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",47309.0
HVN,Tweed New Haven,CT,407.517441860465,547.63640776067,2013,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",44899.0
HVN,Tweed New Haven,CT,363.20728929385,529.99818752558,2009,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",43157.0
HVN,Tweed New Haven,CT,403.042016806723,525.712308369038,2016,HVN,2,"New Haven-Milford, CT (Metropolitan Statistical Area)",47681.0
MSY,Louis Armstrong New Orleans International,LA,295.419047903901,361.744660751169,2019,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",55238.0
MSY,Louis Armstrong New Orleans International,LA,362.494636478422,479.356925117295,2014,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",51108.0
MSY,Louis Armstrong New Orleans International,LA,360.478703352386,491.520082914586,2012,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",48809.0
MSY,Louis Armstrong New Orleans International,LA,336.785904799468,444.832430639583,2015,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",51312.0
MSY,Louis Armstrong New Orleans International,LA,269.019372428968,310.802695338218,2021,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",60344.0
MSY,Louis Armstrong New Orleans International,LA,304.539706228404,442.809453085957,2008,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",51177.0
MSY,Louis Armstrong New Orleans International,LA,316.733783292428,413.135210250227,2016,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",49567.0
MSY,Louis Armstrong New Orleans International,LA,308.337007589447,442.670559779148,2010,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",48874.0
MSY,Louis Armstrong New Orleans International,LA,253.709851324227,306.885488130628,2020,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",56328.0
MSY,Louis Armstrong New Orleans International,LA,283.830009292136,414.169525018803,2009,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",48814.0
MSY,Louis Armstrong New Orleans International,LA,359.079343901597,482.543571871607,2013,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",48461.0
MSY,Louis Armstrong New Orleans International,LA,335.37849282814,466.758417427553,2011,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",47330.0
MSY,Louis Armstrong New Orleans International,LA,320.251265296654,342.576100380029,2022,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",57016.0
MSY,Louis Armstrong New Orleans International,LA,301.660227701937,376.081140404876,2018,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",54346.0
MSY,Louis Armstrong New Orleans International,LA,300.703765567046,384.045683960477,2017,MSY,123,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",51129.0
JFK,John F. Kennedy International,NY,393.562564885061,502.640876902563,2017,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",60686.0
LGA,LaGuardia,NY,316.572176867606,404.312124122268,2017,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",60686.0
JFK,John F. Kennedy International,NY,402.311583608558,492.636031296415,2019,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",62226.0
JFK,John F. Kennedy International,NY,338.82088165008,391.445576215972,2021,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",67259.0
LGA,LaGuardia,NY,334.382535297303,409.455983459763,2019,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",62226.0
JFK,John F. Kennedy International,NY,416.172415535444,445.183949758337,2022,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",64252.0
LGA,LaGuardia,NY,329.157600235361,410.362236389215,2018,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",61050.0
LGA,LaGuardia,NY,370.602369020065,498.028622164435,2013,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",54051.0
JFK,John F. Kennedy International,NY,344.352572670632,416.526227899663,2020,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",63812.0
JFK,John F. Kennedy International,NY,396.118922193464,516.682093407755,2016,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",58252.0
LGA,LaGuardia,NY,329.204436388295,429.40144442065,2016,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",58252.0
LGA,LaGuardia,NY,303.829818622927,443.353583292481,2009,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",51453.0
JFK,John F. Kennedy International,NY,321.944183748624,469.786369659355,2009,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",51453.0
LGA,LaGuardia,NY,348.284889202056,506.416201734949,2008,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",53799.0
LGA,LaGuardia,NY,279.914213968428,338.582083983111,2020,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",63812.0
JFK,John F. Kennedy International,NY,363.43241356383,528.441135893166,2008,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",53799.0
LGA,LaGuardia,NY,354.440480241663,483.286842236459,2012,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",54431.0
JFK,John F. Kennedy International,NY,398.110585599814,542.831923837422,2012,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",54431.0
LGA,LaGuardia,NY,318.489283806923,340.691290503838,2022,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",64252.0
JFK,John F. Kennedy International,NY,416.808945336923,560.12266003815,2013,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",54051.0
LGA,LaGuardia,NY,351.268543576443,488.873177612615,2011,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",53181.0
JFK,John F. Kennedy International,NY,390.964635823081,544.119669535379,2011,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",53181.0
LGA,LaGuardia,NY,320.822149766721,460.595118753578,2010,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",52748.0
JFK,John F. Kennedy International,NY,355.802912963961,510.815992813049,2010,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",52748.0
JFK,John F. Kennedy International,NY,390.200428694259,486.464600679164,2018,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",61050.0
LGA,LaGuardia,NY,395.836320840412,523.447418287796,2014,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",55230.0
JFK,John F. Kennedy International,NY,432.27677656399,571.635675568582,2014,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",55230.0
LGA,LaGuardia,NY,369.479123042259,488.014177645981,2015,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",57226.0
JFK,John F. Kennedy International,NY,430.52085826968,568.639117896492,2015,JFK,456,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",57226.0
LGA,LaGuardia,NY,283.632594611061,327.685601579367,2021,LGA,158,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",67259.0
SWF,New York Stewart International,NY,299.101001242418,436.453213408159,2009,SWF,6,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *",
